Statistics of Retau=197.9542643234755 Rem=3173.33
      C1            C2            C3            C4            C5            C6            C7            C8            C9      
      zc          zplus           p             pp            u             uu            uw            vv            ww      
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
      0.774589    153.333146 -6.269668e+00  6.491105e-01  1.833931e+01  8.309760e-01 -2.135556e-01  4.496706e-01  4.143701e-01
      0.802377    158.833958 -6.256356e+00  5.909594e-01  1.841675e+01  7.742573e-01 -1.877663e-01  4.249997e-01  4.011720e-01
      0.830320    164.365439 -6.244354e+00  5.391017e-01  1.848538e+01  7.226243e-01 -1.617077e-01  4.031528e-01  3.892655e-01
      0.858397    169.923251 -6.233875e+00  4.943259e-01  1.854464e+01  6.767756e-01 -1.354720e-01  3.840019e-01  3.788654e-01
      0.886584    175.503038 -6.225118e+00  4.572418e-01  1.859392e+01  6.376193e-01 -1.091097e-01  3.673933e-01  3.701755e-01
      0.914860    181.100426 -6.218244e+00  4.280461e-01  1.863253e+01  6.062396e-01 -8.263047e-02  3.540157e-01  3.633611e-01
      0.943203    186.711026 -6.213276e+00  4.067441e-01  1.866000e+01  5.833605e-01 -5.599063e-02  3.450047e-01  3.584377e-01
      0.971590    192.330441 -6.210152e+00  3.934882e-01  1.867616e+01  5.694320e-01 -2.921724e-02  3.404874e-01  3.553414e-01
      1.000000    197.954264 -6.208849e+00  3.885601e-01  1.868092e+01  5.648797e-01 -2.375942e-03  3.399619e-01  3.540566e-01
      1.028410    203.578088 -6.209403e+00  3.922466e-01  1.867439e+01  5.696736e-01  2.450015e-02  3.428478e-01  3.546177e-01
      1.056797    209.197502 -6.211851e+00  4.047389e-01  1.865675e+01  5.836043e-01  5.139673e-02  3.486435e-01  3.570476e-01
      1.085140    214.808103 -6.216178e+00  4.260195e-01  1.862817e+01  6.063416e-01  7.827766e-02  3.573099e-01  3.613203e-01
      1.113416    220.405490 -6.222332e+00  4.558145e-01  1.858881e+01  6.369612e-01  1.050024e-01  3.691679e-01  3.673803e-01
      1.141603    225.985278 -6.230276e+00  4.937194e-01  1.853876e+01  6.746345e-01  1.316083e-01  3.844155e-01  3.751935e-01
      1.169680    231.543090 -6.239964e+00  5.392417e-01  1.847837e+01  7.193161e-01  1.582772e-01  4.027448e-01  3.847260e-01
      1.197623    237.074571 -6.251303e+00  5.917540e-01  1.840836e+01  7.708698e-01  1.849781e-01  4.239946e-01  3.958983e-01
      1.225411    242.575383 -6.264219e+00  6.508867e-01  1.832963e+01  8.279927e-01  2.114259e-01  4.485573e-01  4.086441e-01
      1.253023    248.041214 -6.278681e+00  7.167097e-01  1.824277e+01  8.894337e-01  2.376130e-01  4.763457e-01  4.229367e-01
      1.280436    253.467780 -6.294636e+00  7.891062e-01  1.814825e+01  9.541062e-01  2.636878e-01  5.068205e-01  4.387211e-01
      1.307629    258.850826 -6.311895e+00  8.672990e-01  1.804672e+01  1.021501e+00  2.895829e-01  5.392038e-01  4.558123e-01
      1.334582    264.186133 -6.330098e+00  9.503440e-01  1.793885e+01  1.090749e+00  3.150326e-01  5.727560e-01  4.738517e-01
      1.361272    269.469516 -6.348861e+00  1.037671e+00  1.782539e+01  1.160848e+00  3.397578e-01  6.074422e-01  4.924448e-01
      1.387678    274.696836 -6.367951e+00  1.128713e+00  1.770666e+01  1.232095e+00  3.638814e-01  6.434666e-01  5.113568e-01
      1.413781    279.863994 -6.387249e+00  1.222580e+00  1.758266e+01  1.306300e+00  3.879453e-01  6.807993e-01  5.304717e-01
      1.439559    284.966938 -6.406607e+00  1.318984e+00  1.745390e+01  1.384343e+00  4.119918e-01  7.194322e-01  5.496329e-01
      1.464993    290.001669 -6.425955e+00  1.418908e+00  1.732103e+01  1.464737e+00  4.355267e-01  7.588677e-01  5.687546e-01
      1.490063    294.964239 -6.445278e+00  1.523569e+00  1.718426e+01  1.546931e+00  4.588076e-01  7.987907e-01  5.878148e-01
      1.514748    299.850759 -6.464493e+00  1.633430e+00  1.704394e+01  1.629395e+00  4.818464e-01  8.390911e-01  6.067439e-01
      1.539029    304.657397 -6.483398e+00  1.748225e+00  1.690005e+01  1.712868e+00  5.043837e-01  8.796583e-01  6.253582e-01
      1.562888    309.380385 -6.501707e+00  1.867088e+00  1.675218e+01  1.801019e+00  5.266280e-01  9.205529e-01  6.433734e-01
      1.586306    314.016021 -6.519110e+00  1.989263e+00  1.660011e+01  1.896002e+00  5.486214e-01  9.618021e-01  6.604772e-01
      1.609264    318.560670 -6.535347e+00  2.114400e+00  1.644377e+01  1.998456e+00  5.703451e-01  1.002671e+00  6.764278e-01
      1.631744    323.010770 -6.550163e+00  2.242841e+00  1.628301e+01  2.106821e+00  5.916563e-01  1.042066e+00  6.910189e-01
      1.653730    327.362832 -6.563105e+00  2.375051e+00  1.611758e+01  2.220790e+00  6.123847e-01  1.079555e+00  7.038344e-01
      1.675202    331.613445 -6.573404e+00  2.510598e+00  1.594693e+01  2.346339e+00  6.328518e-01  1.114464e+00  7.141155e-01
      1.696146    335.759275 -6.580187e+00  2.647302e+00  1.577052e+01  2.488957e+00  6.530179e-01  1.145296e+00  7.209786e-01
      1.716543    339.797074 -6.582722e+00  2.782361e+00  1.558803e+01  2.648512e+00  6.720128e-01  1.172193e+00  7.236809e-01
      1.736379    343.723675 -6.580286e+00  2.914670e+00  1.539840e+01  2.825918e+00  6.894115e-01  1.194963e+00  7.214765e-01
      1.755638    347.536000 -6.571916e+00  3.043280e+00  1.519948e+01  3.024814e+00  7.052253e-01  1.211872e+00  7.133686e-01
      1.774304    351.231061 -6.556519e+00  3.164639e+00  1.498848e+01  3.250020e+00  7.193082e-01  1.222956e+00  6.982491e-01
      1.792363    354.805960 -6.533276e+00  3.273582e+00  1.476241e+01  3.506380e+00  7.311116e-01  1.228703e+00  6.753065e-01
      1.809801    358.257896 -6.501754e+00  3.365503e+00  1.451742e+01  3.797721e+00  7.400958e-01  1.228846e+00  6.441107e-01
      1.826605    361.584162 -6.461885e+00  3.436248e+00  1.424807e+01  4.128830e+00  7.454683e-01  1.223085e+00  6.045895e-01
      1.842760    364.782151 -6.414119e+00  3.482279e+00  1.394709e+01  4.501515e+00  7.460623e-01  1.210122e+00  5.572085e-01
      1.858254    367.849355 -6.359378e+00  3.500312e+00  1.360541e+01  4.913081e+00  7.406501e-01  1.188530e+00  5.029155e-01
      1.873076    370.783370 -6.298994e+00  3.486614e+00  1.321166e+01  5.355827e+00  7.277140e-01  1.157488e+00  4.430422e-01
      1.887213    373.581896 -6.234825e+00  3.439078e+00  1.275144e+01  5.812625e+00  7.053088e-01  1.116130e+00  3.794338e-01
      1.900655    376.242739 -6.169233e+00  3.359046e+00  1.220733e+01  6.248446e+00  6.710950e-01  1.062974e+00  3.144348e-01
      1.913391    378.763813 -6.104888e+00  3.251703e+00  1.155941e+01  6.606676e+00  6.225330e-01  9.963216e-01  2.506918e-01
      1.925410    381.143141 -6.044521e+00  3.124967e+00  1.078695e+01  6.806919e+00  5.574251e-01  9.145562e-01  1.909099e-01
      1.936704    383.378859 -5.990599e+00  2.988081e+00  9.871699e+00  6.746877e+00  4.748602e-01  8.178537e-01  1.375325e-01
      1.947264    385.469213 -5.945039e+00  2.851551e+00  8.803644e+00  6.320860e+00  3.769717e-01  7.089928e-01  9.245295e-02
      1.957081    387.412566 -5.909002e+00  2.725916e+00  7.589392e+00  5.465805e+00  2.709883e-01  5.921590e-01  5.680769e-02
      1.966148    389.207392 -5.882779e+00  2.619852e+00  6.260158e+00  4.230506e+00  1.696274e-01  4.709031e-01  3.087643e-02
      1.974458    390.852286 -5.865757e+00  2.539102e+00  4.872803e+00  2.820199e+00  8.761071e-02  3.474512e-01  1.404832e-02
      1.982003    392.345958 -5.856432e+00  2.486191e+00  3.498522e+00  1.537751e+00  3.441823e-02  2.253312e-01  4.834929e-03
      1.988779    393.687236 -5.852557e+00  2.460357e+00  2.202793e+00  6.228873e-01  8.791639e-03  1.142338e-01  1.010336e-03
      1.994779    394.875070 -5.851596e+00  2.457844e+00  1.029634e+00  1.364964e-01  9.037712e-04  3.191125e-02  6.499172e-05
      2.000000    395.908529  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
